Price,Close,High,Low,Open,Volume
Ticker,QCOM,QCOM,QCOM,QCOM,QCOM
Date,,,,,
1991-12-13,0.34656333923339844,0.3658168580796983,0.3224967344609063,0.3273098203870985,143667200
1991-12-16,0.34175005555152893,0.3561898925451746,0.33212330169895665,0.34656313869260225,22585600
1991-12-17,0.34175005555152893,0.3561898925451746,0.33693638484002997,0.3561898925451746,16176000
1991-12-18,0.35137683153152466,0.35137683153152466,0.3417500770727221,0.3417500770727221,10899200
1991-12-19,0.33693650364875793,0.35137693330473535,0.33693650364875793,0.35137693330473535,7299200
1991-12-20,0.34656333923339844,0.3513770127303562,0.3369365798102485,0.3369365798102485,5235200
1991-12-23,0.34415674209594727,0.3513769574194536,0.336936526772441,0.3513769574194536,7894400
1991-12-24,0.3706304132938385,0.3706304132938385,0.33693647228049955,0.33934301447557286,7129600
1991-12-26,0.42357733845710754,0.42357733845710754,0.36100370724309205,0.36100370724309205,8672000
1991-12-27,0.40913745760917664,0.4283909712008883,0.39951070081332074,0.4283909712008883,6396800
1991-12-30,0.4187643229961395,0.41876432299613947,0.3995108044117367,0.4091375637039381,6627200
1991-12-31,0.4765246510505676,0.48133773461144364,0.41395045176584155,0.4187641228971944,12572800
1992-01-02,0.5318782329559326,0.5342853631355193,0.4717111423091677,0.4765248150976621,22121600
1992-01-03,0.53909832239151,0.5487250781485012,0.5198448108775275,0.5342852382982852,6092800
1992-01-06,0.5054050087928772,0.553538791174552,0.4668979828875375,0.553538791174552,15987200
1992-01-07,0.4909645915031433,0.515031777028793,0.4861515069403728,0.5005913481992833,4940800
1992-01-08,0.4332040548324585,0.49577826764911553,0.41876421345667847,0.49577826764911553,36828800
1992-01-09,0.4765246510505676,0.4765246510505676,0.44283071584252814,0.447644386973881,20809600
1992-01-10,0.4620842933654785,0.4861514774302122,0.447644452983089,0.4813378055890401,7961600
1992-01-13,0.5005915760993958,0.5150320115030809,0.45727144503007366,0.47171129286289215,8499200
1992-01-14,0.5054050087928772,0.5150317652692121,0.49577825231654227,0.5150317652692121,3628800
1992-01-15,0.5102177858352661,0.5246582056345875,0.500591035159129,0.5150314549584505,5910400
1992-01-16,0.4957781434059143,0.5198447355246029,0.4765246346827809,0.5150316521290478,3654400
