Price,Close,High,Low,Open,Volume
Ticker,GM,GM,GM,GM,GM
Date,,,,,
2010-11-18,25.6944522857666,27.04718976413243,25.46899699497882,26.303184151031225,457044300
2010-11-19,25.747055053710938,25.92742098281794,24.882809407708518,25.664390322473547,107842000
2010-11-22,25.611791610717773,25.912397757229567,25.4088809567418,25.70197316798931,36650600
2010-11-23,24.98802375793457,25.54414945785757,24.942931555188565,25.514087989360235,31170200
2010-11-24,25.160873413085938,25.40135943231485,24.96547959751975,25.348753294784746,26138000
2010-11-26,25.401357650756836,25.4088744509165,24.957961046373082,25.108265514554223,12301200
2010-11-29,25.401357650756836,25.4088744509165,24.85274877869207,25.401357650756836,27776900
2010-11-30,25.70197105407715,25.739546460948155,25.070694471457017,25.198451428182388,57476900
2010-12-01,26.137842178344727,26.26560195909263,25.867294752590414,26.04014672657031,34633200
2010-12-02,26.06268882751465,26.28814403787213,25.934929059327004,26.24305184907322,23196100
2010-12-03,25.965002059936523,26.002577467228566,25.52912217507315,25.965002059936523,19395200
2010-12-06,25.912391662597656,26.1378469361591,25.85978552766063,25.912391662597656,11676500
2010-12-07,26.06268882751465,26.22050718808303,25.897353668737182,26.11529494770411,20823000
2010-12-08,25.889848709106445,26.10027326278393,25.799667167076027,26.01009172075351,12603900
2010-12-09,25.356273651123047,25.874821165271456,25.26608923115124,25.822215020364514,18402200
2010-12-10,25.408878326416016,25.5441520817298,25.198450892139178,25.43893693118152,11741700
2010-12-13,25.401357650756836,25.58923751927844,25.32620685007591,25.52160065193789,11029300
2010-12-14,25.468994140625,25.491538807131292,25.138326608982698,25.348751141226053,15165600
2010-12-15,25.258573532104492,25.559179643889067,25.258573532104492,25.408878021406622,10182700
2010-12-16,25.258573532104492,25.446453427027233,25.22099812648388,25.228512060880128,9885700
2010-12-17,25.551664352416992,25.551664352416992,24.942932493142614,25.198449251339568,35681600
2010-12-20,25.371299743652344,25.589241109753804,25.356271874862998,25.484028827310254,12476400
2010-12-21,25.43893051147461,25.506567372062825,25.341235053706402,25.44644731088385,9012400
2010-12-22,26.243057250976562,26.265604783426497,25.198445696735227,25.34123622391469,20935100
2010-12-23,26.160396575927734,26.693974768561812,26.01760602661751,26.05518143076562,20529200
2010-12-27,26.002573013305664,26.220514351816572,25.694450139376887,25.859785343325754,7368300
2010-12-28,26.543664932250977,26.80669557506355,26.355785082579427,26.588757128226987,23489000
2010-12-29,27.069734573364258,27.280159130280072,26.49106417502619,26.65639939364266,20960800
2010-12-30,27.67093849182129,27.79118145687117,27.0697236665719,27.129843715687628,16980800
2010-12-31,27.70100212097168,27.776152904961208,27.483060833855948,27.685971390810046,6163900
2011-01-03,27.851318359375,28.557745775449387,27.828770821167403,28.04671220064839,24874900
2011-01-04,28.482587814331055,28.550224678346414,27.565733183638212,27.881369971163796,32363400
2011-01-05,28.610342025756836,28.78319113586711,28.159431553018624,28.159431553018624,22503900
2011-01-06,29.23410987854004,29.66998970050478,28.610347313587443,28.738107120128085,38556900
2011-01-07,29.294225692749023,29.557259201267005,28.94101065947981,29.189013436069423,19901100
2011-01-10,28.978595733642578,29.579810817987934,28.888411320876035,29.56478008252684,18341600
2011-01-11,29.121381759643555,29.632415268900278,28.941015811215507,29.053744887335473,14856500
2011-01-12,29.023679733276367,29.587319308677436,28.835799874809343,29.27168252252602,16773900
2011-01-13,28.760644912719727,29.091312383675927,28.640401935388496,29.053736990788426,11358300
2011-01-14,28.708045959472656,28.910956571926835,28.587802952109374,28.693015225199815,5894200
2011-01-18,28.580280303955078,28.805738405098847,28.04670224712835,28.595311035152584,8918200
