year,report,account,fs_type,current,previous
2022,사업보고서,기타자본항목,,1938328000000.0,-2128473000000.0
2022,사업보고서,매각예정분류기타자본항목,,0.0,0.0
2022,사업보고서,비지배지분,,9563462000000.0,8662234000000.0
2022,사업보고서,자본총계,,354749604000000.0,304899931000000.0
2022,사업보고서,부채와자본총계,,448424507000000.0,426621158000000.0
2022,사업보고서,수익(매출액),,302231360000000.0,279604799000000.0
2022,사업보고서,매출원가,,190041770000000.0,166411342000000.0
2022,사업보고서,매출총이익,,112189590000000.0,113193457000000.0
2022,사업보고서,판매비와관리비,,68812960000000.0,61559601000000.0
2022,사업보고서,영업이익,,43376630000000.0,51633856000000.0
2022,사업보고서,기타수익,,1962071000000.0,2205695000000.0
2022,사업보고서,기타비용,,1790176000000.0,2055971000000.0
2022,사업보고서,지분법이익,,1090643000000.0,729614000000.0
2022,사업보고서,금융수익,,20828995000000.0,8543187000000.0
2022,사업보고서,금융비용,,19027689000000.0,7704554000000.0
2022,사업보고서,법인세비용차감전순이익(손실),,46440474000000.0,53351827000000.0
2022,사업보고서,법인세비용,,-9213603000000.0,13444377000000.0
2022,사업보고서,계속영업이익(손실),,55654077000000.0,39907450000000.0
2022,사업보고서,당기순이익(손실),,55654077000000.0,39907450000000.0
2022,사업보고서,지배기업의 소유주에게 귀속되는 당기순이익(손실),,54730018000000.0,39243791000000.0
2022,사업보고서,비지배지분에 귀속되는 당기순이익(손실),,924059000000.0,663659000000.0
2022,사업보고서,기본주당이익(손실),,8057.0,5777.0
2022,사업보고서,희석주당이익(손실),,8057.0,5777.0
2022,사업보고서,당기순이익(손실),,55654077000000.0,39907450000000.0
2022,사업보고서,기타포괄손익,,4005664000000.0,10002299000000.0
2022,사업보고서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,,-822137000000.0,2508106000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-1969498000000.0,2980896000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-6318000000.0,51816000000.0
2022,사업보고서,순확정급여부채(자산) 재측정요소,,1153679000000.0,-524606000000.0
2022,사업보고서,후속적으로 당기손익으로 재분류되는 포괄손익,,4827801000000.0,7494193000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-44192000000.0,160163000000.0
2022,사업보고서,해외사업장환산외환차이,,4884886000000.0,7283620000000.0
2022,사업보고서,현금흐름위험회피파생상품평가손익,,-12893000000.0,50410000000.0
2022,사업보고서,총포괄손익,,59659741000000.0,49909749000000.0
2022,사업보고서,지배기업 소유주지분,,58745107000000.0,49037912000000.0
2022,사업보고서,비지배지분,,914634000000.0,871837000000.0
2022,사업보고서,영업활동 현금흐름,,62181346000000.0,65105448000000.0
2022,사업보고서,영업에서 창출된 현금흐름,,71728568000000.0,72676199000000.0
2022,사업보고서,당기순이익,,55654077000000.0,39907450000000.0
2022,사업보고서,조정,,33073439000000.0,49055633000000.0
2022,사업보고서,영업활동으로 인한 자산부채의 변동,,-16998948000000.0,-16286884000000.0
2022,사업보고서,이자의 수취,,2136795000000.0,1406706000000.0
2022,사업보고서,이자의 지급,,714543000000.0,434441000000.0
2022,사업보고서,배당금 수입,,529421000000.0,299033000000.0
2022,사업보고서,법인세 납부액,,11498895000000.0,8842049000000.0
2022,사업보고서,투자활동 현금흐름,,-31602804000000.0,-33047763000000.0
2022,사업보고서,단기금융상품의 순감소(증가),,15214321000000.0,10917128000000.0
2022,사업보고서,단기상각후원가금융자산의 순감소(증가),,3050104000000.0,-336959000000.0
2022,사업보고서,단기당기손익-공정가치금융자산의 순감소(증가),,11677000000.0,30694000000.0
2022,사업보고서,장기금융상품의 처분,,8272909000000.0,10216082000000.0
2022,사업보고서,장기금융상품의 취득,,4393754000000.0,6981810000000.0
2022,사업보고서,상각후원가금융자산의 처분,,0.0,0.0
2022,사업보고서,상각후원가금융자산의 취득,,0.0,0.0
2022,사업보고서,기타포괄손익-공정가치금융자산의 처분,,496090000000.0,2919888000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산의 취득,,-37687000000.0,-1121201000000.0
2022,사업보고서,당기손익-공정가치금융자산의 처분,,166315000000.0,350212000000.0
2022,사업보고서,당기손익-공정가치금융자산의 취득,,-158244000000.0,-208262000000.0
2022,사업보고서,관계기업 및 공동기업 투자의 처분,,13233000000.0,19169000000.0
2022,사업보고서,관계기업 및 공동기업 투자의 취득,,-907958000000.0,-47090000000.0
2022,사업보고서,유형자산의 처분,,217878000000.0,358284000000.0
2022,사업보고서,유형자산의 취득,,49430428000000.0,47122106000000.0
2022,사업보고서,무형자산의 처분,,23462000000.0,1752000000.0
2022,사업보고서,무형자산의 취득,,3696304000000.0,2706915000000.0
2022,사업보고서,사업결합으로 인한 현금유출액,,-31383000000.0,-5926000000.0
2022,사업보고서,매각예정자산의 처분으로 인한 현금유입액,,0.0,661168000000.0
2022,사업보고서,기타투자활동으로 인한 현금유출입액,,-413035000000.0,8129000000.0
2022,사업보고서,재무활동 현금흐름,,-19390049000000.0,-23991033000000.0
2022,사업보고서,단기차입금의 순증가(감소),,-8339149000000.0,-2616943000000.0
2022,사업보고서,장기차입금의 차입,,271997000000.0,58279000000.0
2022,사업보고서,사채 및 장기차입금의 상환,,1508465000000.0,894749000000.0
2022,사업보고서,배당금의 지급,,9814426000000.0,20510350000000.0
2022,사업보고서,비지배지분의 증감,,-6000000.0,-27270000000.0
2022,사업보고서,매각예정분류,,0.0,139000000.0
2022,사업보고서,외화환산으로 인한 현금의 변동,,-539198000000.0,1582046000000.0
2022,사업보고서,현금및현금성자산의 순증감,,10649295000000.0,9648837000000.0
2022,사업보고서,기초의 현금및현금성자산,,39031415000000.0,29382578000000.0
2022,사업보고서,기말의 현금및현금성자산,,49680710000000.0,39031415000000.0
2022,사업보고서,기초자본,,8662234000000.0,8277685000000.0
2022,사업보고서,기초자본,,304899931000000.0,275948016000000.0
2022,사업보고서,기초자본,,296237697000000.0,267670331000000.0
2022,사업보고서,기초자본,,4403893000000.0,4403893000000.0
2022,사업보고서,기초자본,,897514000000.0,897514000000.0
2022,사업보고서,기초자본,,293064763000000.0,271068211000000.0
2022,사업보고서,기초자본,,0.0,-12132000000.0
2022,사업보고서,기초자본,,-2128473000000.0,-8687155000000.0
2022,사업보고서,당기순이익(손실),,54730018000000.0,39243791000000.0
2022,사업보고서,당기순이익(손실),,55654077000000.0,39907450000000.0
2022,사업보고서,당기순이익(손실),,54730018000000.0,39243791000000.0
2022,사업보고서,당기순이익(손실),,924059000000.0,663659000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-1867530000000.0,-359117000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-1906467000000.0,2873817000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-63031000000.0,107079000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-1969498000000.0,2980896000000.0
2022,사업보고서,기타포괄손익-공정가치금융자산평가손익,,-38937000000.0,3232934000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-51848000000.0,225464000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-51848000000.0,225464000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,1338000000.0,-13485000000.0
2022,사업보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-50510000000.0,211979000000.0
2022,사업보고서,해외사업장환산외환차이,,4863930000000.0,7164982000000.0
2022,사업보고서,해외사업장환산외환차이,,4863930000000.0,7164982000000.0
2022,사업보고서,해외사업장환산외환차이,,20956000000.0,118638000000.0
2022,사업보고서,해외사업장환산외환차이,,4884886000000.0,7283620000000.0
2022,사업보고서,순확정급여부채(자산) 재측정요소,,1122367000000.0,-520552000000.0
2022,사업보고서,순확정급여부채(자산) 재측정요소,,1122367000000.0,-520552000000.0
2022,사업보고서,순확정급여부채(자산) 재측정요소,,31312000000.0,-4054000000.0
2022,사업보고서,순확정급여부채(자산) 재측정요소,,1153679000000.0,-524606000000.0
2022,사업보고서,현금흐름위험회피파생상품평가손익,,12893000000.0,-50410000000.0
2022,사업보고서,현금흐름위험회피파생상품평가손익,,12893000000.0,-50410000000.0
2022,사업보고서,현금흐름위험회피파생상품평가손익,,12893000000.0,-50410000000.0
2022,사업보고서,매각예정분류,,,12132000000.0
2022,사업보고서,매각예정분류,,,-12132000000.0
2022,사업보고서,매각예정분류,,0.0,0.0
2022,사업보고서,매각예정분류,,0.0,0.0
2022,사업보고서,배당,,9809437000000.0,20480721000000.0
2022,사업보고서,배당,,9809437000000.0,20480721000000.0
2022,사업보고서,배당,,5523000000.0,32005000000.0
2022,사업보고서,배당,,9814960000000.0,20512726000000.0
2022,사업보고서,연결실체내 자본거래 등,,-176000000.0,12553000000.0
2022,사업보고서,연결실체내 자본거래 등,,0.0,0.0
2022,사업보고서,연결실체내 자본거래 등,,,
2022,사업보고서,연결실체내 자본거래 등,,-176000000.0,12553000000.0
2022,사업보고서,연결실체의 변동,,124000000.0,-477617000000.0
2022,사업보고서,연결실체의 변동,,124000000.0,-477617000000.0
2022,사업보고서,연결실체의 변동,,0.0,0.0
2022,사업보고서,기타,,4944000000.0,19956000000.0
2022,사업보고서,기타,,-7831000000.0,9781000000.0
2022,사업보고서,기타,,12775000000.0,10175000000.0
2022,사업보고서,기타,,,548000000.0
2022,사업보고서,기타,,12775000000.0,9627000000.0
2022,사업보고서,기말자본,,897514000000.0,897514000000.0
2022,사업보고서,기말자본,,4403893000000.0,4403893000000.0
2022,사업보고서,기말자본,,,0.0
2022,사업보고서,기말자본,,1938328000000.0,-2128473000000.0
2022,사업보고서,기말자본,,345186142000000.0,296237697000000.0
2022,사업보고서,기말자본,,9563462000000.0,8662234000000.0
2022,사업보고서,기말자본,,354749604000000.0,304899931000000.0
2022,사업보고서,기말자본,,337946407000000.0,293064763000000.0
2022,반기보고서,유동자산,,236287491000000.0,218163185000000.0
2022,반기보고서,현금및현금성자산,,39583141000000.0,39031415000000.0
2022,반기보고서,단기금융상품,,84428822000000.0,81708986000000.0
2022,반기보고서,단기상각후원가금융자산,,1253196000000.0,3369034000000.0
2022,반기보고서,단기당기손익-공정가치금융자산,,55505000000.0,40757000000.0
2022,반기보고서,매출채권,,44026232000000.0,40713415000000.0
2022,반기보고서,미수금,,5690479000000.0,4497257000000.0
2022,반기보고서,선급비용,,3141748000000.0,2336252000000.0
2022,반기보고서,재고자산,,52092241000000.0,41384404000000.0
2022,반기보고서,기타유동자산,,6016127000000.0,5081665000000.0
2022,반기보고서,비유동자산,,211753159000000.0,208457973000000.0
2022,반기보고서,기타포괄손익-공정가치금융자산,,11610592000000.0,13965839000000.0
2022,반기보고서,당기손익-공정가치금융자산,,1382193000000.0,1525344000000.0
2022,반기보고서,관계기업 및 공동기업 투자,,10382938000000.0,8932251000000.0
2022,반기보고서,유형자산,,154254576000000.0,149928539000000.0
2022,반기보고서,무형자산,,20096926000000.0,20236244000000.0
2022,반기보고서,순확정급여자산,,2131474000000.0,2809590000000.0
2022,반기보고서,이연법인세자산,,5114332000000.0,4261214000000.0
2022,반기보고서,기타비유동자산,,6780128000000.0,6798952000000.0
2022,반기보고서,자산총계,,448040650000000.0,426621158000000.0
2022,반기보고서,유동부채,,83362268000000.0,88117133000000.0
2022,반기보고서,매입채무,,12560726000000.0,13453351000000.0
2022,반기보고서,단기차입금,,12989188000000.0,13687793000000.0
2022,반기보고서,미지급금,,13659750000000.0,15584866000000.0
2022,반기보고서,선수금,,1271491000000.0,1224812000000.0
2022,반기보고서,예수금,,762316000000.0,1294052000000.0
2022,반기보고서,미지급비용,,27243067000000.0,27928031000000.0
2022,반기보고서,당기법인세부채,,6067653000000.0,6749149000000.0
2022,반기보고서,유동성장기부채,,952811000000.0,1329968000000.0
2022,반기보고서,충당부채,,5995790000000.0,5372872000000.0
2022,반기보고서,기타유동부채,,1859476000000.0,1492239000000.0
2022,반기보고서,비유동부채,,36771718000000.0,33604094000000.0
2022,반기보고서,사채,,553783000000.0,508232000000.0
2022,반기보고서,장기차입금,,2943208000000.0,2866156000000.0
2022,반기보고서,장기미지급금,,2871992000000.0,2991440000000.0
2022,반기보고서,순확정급여부채,,517143000000.0,465884000000.0
2022,반기보고서,이연법인세부채,,26341382000000.0,23198205000000.0
2022,반기보고서,장기충당부채,,2278231000000.0,2306994000000.0
2022,반기보고서,기타비유동부채,,1265979000000.0,1267183000000.0
2022,반기보고서,부채총계,,120133986000000.0,121721227000000.0
2022,반기보고서,지배기업 소유주지분,,318830612000000.0,296237697000000.0
2022,반기보고서,자본금,,897514000000.0,897514000000.0
2022,반기보고서,우선주자본금,,119467000000.0,119467000000.0
2022,반기보고서,보통주자본금,,778047000000.0,778047000000.0
2022,반기보고서,주식발행초과금,,4403893000000.0,4403893000000.0
2022,반기보고서,이익잉여금(결손금),,310216785000000.0,293064763000000.0
2022,반기보고서,기타자본항목,,3312420000000.0,-2128473000000.0
2022,반기보고서,비지배지분,,9076052000000.0,8662234000000.0
2022,반기보고서,자본총계,,327906664000000.0,304899931000000.0
2022,반기보고서,부채와자본총계,,448040650000000.0,426621158000000.0
2022,반기보고서,수익(매출액),,77203607000000.0,
2022,반기보고서,매출원가,,46269748000000.0,
2022,반기보고서,매출총이익,,30933859000000.0,
2022,반기보고서,판매비와관리비,,16836814000000.0,
2022,반기보고서,영업이익,,14097045000000.0,
2022,반기보고서,기타수익,,463971000000.0,
2022,반기보고서,기타비용,,600393000000.0,
2022,반기보고서,지분법이익,,259229000000.0,
2022,반기보고서,금융수익,,5371885000000.0,
2022,반기보고서,금융비용,,5130979000000.0,
2022,반기보고서,법인세비용차감전순이익(손실),,14460758000000.0,
2022,반기보고서,법인세비용,,3361953000000.0,
2022,반기보고서,계속영업이익(손실),,11098805000000.0,
2022,반기보고서,당기순이익(손실),,11098805000000.0,
2022,반기보고서,지배기업의 소유주에게 귀속되는 당기순이익(손실),,10954515000000.0,
2022,반기보고서,비지배지분에 귀속되는 당기순이익(손실),,144290000000.0,
2022,반기보고서,기본주당이익(손실),,1613.0,
2022,반기보고서,희석주당이익(손실),,1613.0,
2022,반기보고서,당기순이익(손실),,11098805000000.0,
2022,반기보고서,기타포괄손익,,3970338000000.0,
2022,반기보고서,후속적으로 당기손익으로 재분류되지 않는 포괄손익,,-1245872000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-1195764000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,-15627000000.0,
2022,반기보고서,순확정급여부채(자산) 재측정요소,,-34481000000.0,
2022,반기보고서,후속적으로 당기손익으로 재분류되는 포괄손익,,5216210000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,295429000000.0,
2022,반기보고서,해외사업장환산외환차이,,4919214000000.0,
2022,반기보고서,현금흐름위험회피파생상품평가손익,,1567000000.0,
2022,반기보고서,총포괄손익,,15069143000000.0,
2022,반기보고서,지배기업 소유주지분,,14890896000000.0,
2022,반기보고서,비지배지분,,178247000000.0,
2022,반기보고서,영업활동 현금흐름,,24589135000000.0,
2022,반기보고서,영업에서 창출된 현금흐름,,31054031000000.0,
2022,반기보고서,당기순이익,,22423433000000.0,
2022,반기보고서,조정,,28057798000000.0,
2022,반기보고서,영업활동으로 인한 자산부채의 변동,,-19427200000000.0,
2022,반기보고서,이자의 수취,,706755000000.0,
2022,반기보고서,이자의 지급,,264834000000.0,
2022,반기보고서,배당금 수입,,229806000000.0,
2022,반기보고서,법인세 납부액,,7136623000000.0,
2022,반기보고서,투자활동 현금흐름,,-19929267000000.0,
2022,반기보고서,단기금융상품의 순감소(증가),,-906942000000.0,
2022,반기보고서,단기상각후원가금융자산의 순감소(증가),,2198246000000.0,
2022,반기보고서,단기당기손익-공정가치금융자산의 순감소(증가),,-14748000000.0,
2022,반기보고서,장기금융상품의 처분,,5343921000000.0,
2022,반기보고서,장기금융상품의 취득,,4326888000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산의 처분,,484094000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산의 취득,,-15385000000.0,
2022,반기보고서,당기손익-공정가치금융자산의 처분,,157878000000.0,
2022,반기보고서,당기손익-공정가치금융자산의 취득,,-76726000000.0,
2022,반기보고서,관계기업 및 공동기업 투자의 처분,,6933000000.0,
2022,반기보고서,관계기업 및 공동기업 투자의 취득,,-903758000000.0,
2022,반기보고서,유형자산의 처분,,105839000000.0,
2022,반기보고서,유형자산의 취득,,20157775000000.0,
2022,반기보고서,무형자산의 처분,,19036000000.0,
2022,반기보고서,무형자산의 취득,,1576361000000.0,
2022,반기보고서,사업결합으로 인한 현금유출액,,-31383000000.0,
2022,반기보고서,매각예정자산의 처분으로 인한 현금유입액,,0.0,
2022,반기보고서,기타투자활동으로 인한 현금유출입액,,-235248000000.0,
2022,반기보고서,재무활동 현금흐름,,-6457643000000.0,
2022,반기보고서,단기차입금의 순증가(감소),,-668224000000.0,
2022,반기보고서,장기차입금의 차입,,73224000000.0,
2022,반기보고서,사채 및 장기차입금의 상환,,955802000000.0,
2022,반기보고서,배당금의 지급,,4906518000000.0,
2022,반기보고서,비지배지분의 증감,,-323000000.0,
2022,반기보고서,매각예정분류,,0.0,
2022,반기보고서,외화환산으로 인한 현금의 변동,,2349501000000.0,
2022,반기보고서,현금및현금성자산의 순증감,,551726000000.0,
2022,반기보고서,기초의 현금및현금성자산,,39031415000000.0,
2022,반기보고서,기말의 현금및현금성자산,,39583141000000.0,
2022,반기보고서,기초자본,,304899931000000.0,
2022,반기보고서,기초자본,,897514000000.0,
2022,반기보고서,기초자본,,293064763000000.0,
2022,반기보고서,기초자본,,4403893000000.0,
2022,반기보고서,기초자본,,0.0,
2022,반기보고서,기초자본,,-2128473000000.0,
2022,반기보고서,기초자본,,296237697000000.0,
2022,반기보고서,기초자본,,8662234000000.0,
2022,반기보고서,당기순이익(손실),,22083609000000.0,
2022,반기보고서,당기순이익(손실),,11098805000000.0,
2022,반기보고서,당기순이익(손실),,339824000000.0,
2022,반기보고서,당기순이익(손실),,22083609000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-1756494000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-1782950000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-16994000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-1799944000000.0,
2022,반기보고서,기타포괄손익-공정가치금융자산평가손익,,-26456000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,22729000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,242000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,22729000000.0,
2022,반기보고서,관계기업 및 공동기업의 기타포괄손익에 대한 지분,,22971000000.0,
2022,반기보고서,해외사업장환산외환차이,,7264141000000.0,
2022,반기보고서,해외사업장환산외환차이,,7264141000000.0,
2022,반기보고서,해외사업장환산외환차이,,7356247000000.0,
2022,반기보고서,해외사업장환산외환차이,,92106000000.0,
2022,반기보고서,순확정급여부채(자산) 재측정요소,,-97369000000.0,
2022,반기보고서,순확정급여부채(자산) 재측정요소,,23000000.0,
2022,반기보고서,순확정급여부채(자산) 재측정요소,,-97392000000.0,
2022,반기보고서,순확정급여부채(자산) 재측정요소,,-97392000000.0,
2022,반기보고서,현금흐름위험회피파생상품평가손익,,-7909000000.0,
2022,반기보고서,현금흐름위험회피파생상품평가손익,,-7909000000.0,
2022,반기보고서,현금흐름위험회피파생상품평가손익,,-7909000000.0,
2022,반기보고서,매각예정분류,,0.0,
2022,반기보고서,매각예정분류,,,
2022,반기보고서,매각예정분류,,,
2022,반기보고서,매각예정분류,,0.0,
2022,반기보고서,배당,,4905131000000.0,
2022,반기보고서,배당,,4905131000000.0,
2022,반기보고서,배당,,4906588000000.0,
2022,반기보고서,배당,,1457000000.0,
2022,반기보고서,연결실체내 자본거래 등,,-404000000.0,
2022,반기보고서,연결실체내 자본거래 등,,-404000000.0,
2022,반기보고서,연결실체내 자본거래 등,,0.0,
2022,반기보고서,연결실체의 변동,,0.0,
2022,반기보고서,연결실체의 변동,,,
2022,반기보고서,연결실체의 변동,,0.0,
2022,반기보고서,기타,,0.0,
2022,반기보고서,기타,,478000000.0,
2022,반기보고서,기타,,478000000.0,
2022,반기보고서,기타,,,
2022,반기보고서,기말자본,,0.0,
2022,반기보고서,기말자본,,310216785000000.0,
2022,반기보고서,기말자본,,897514000000.0,
2022,반기보고서,기말자본,,4403893000000.0,
2022,반기보고서,기말자본,,327906664000000.0,
2022,반기보고서,기말자본,,9076052000000.0,
2022,반기보고서,기말자본,,3312420000000.0,
2022,반기보고서,기말자본,,318830612000000.0,
2023,사업보고서,자산총계,,455905980000000.0,448424507000000.0
2023,사업보고서,유동자산,,195936557000000.0,218470581000000.0
2023,사업보고서,미수금,,6633248000000.0,6149209000000.0
2023,사업보고서,선급비용,,3366130000000.0,2867823000000.0
2023,사업보고서,현금및현금성자산,,69080893000000.0,49680710000000.0
2023,사업보고서,단기상각후원가금융자산,,608281000000.0,414610000000.0
2023,사업보고서,단기당기손익-공정가치금융자산,,27112000000.0,29080000000.0
2023,사업보고서,매출채권,,36647393000000.0,35721563000000.0
2023,사업보고서,재고자산,,51625874000000.0,52187866000000.0
2023,사업보고서,매각예정분류자산,,217864000000.0,0.0
2023,사업보고서,기타유동자산,,5038838000000.0,6316834000000.0
2023,사업보고서,단기금융상품,,22690924000000.0,65102886000000.0
2023,사업보고서,비유동자산,,259969423000000.0,229953926000000.0
2023,사업보고서,이연법인세자산,,10211797000000.0,5101318000000.0
2023,사업보고서,무형자산,,22741862000000.0,20217754000000.0
2023,사업보고서,관계종속기업투자자산-지분법,,11767444000000.0,10893869000000.0
2023,사업보고서,당기손익-공정가치금융자산,,1431394000000.0,1405468000000.0
2023,사업보고서,기타포괄손익-공정가치 측정 비유동금융자산,,7481297000000.0,11397012000000.0
2023,사업보고서,순확정급여자산,,4905219000000.0,5851972000000.0
2023,사업보고서,기타비유동자산,,14174148000000.0,7041145000000.0
2023,사업보고서,유형자산,,187256262000000.0,168045388000000.0
2023,사업보고서,자본총계,,363677865000000.0,354749604000000.0
2023,사업보고서,지배기업 소유주지분,,353233775000000.0,345186142000000.0
2023,사업보고서,기타자본항목,,1280130000000.0,1938328000000.0
2023,사업보고서,자본금,,897514000000.0,897514000000.0
2023,사업보고서,보통주자본금,,778047000000.0,778047000000.0
2023,사업보고서,우선주자본금,,119467000000.0,119467000000.0
2023,사업보고서,이익잉여금,,346652238000000.0,337946407000000.0
2023,사업보고서,주식발행초과금,,4403893000000.0,4403893000000.0
2023,사업보고서,비지배지분,,10444090000000.0,9563462000000.0
2023,사업보고서,자본과부채총계,,455905980000000.0,448424507000000.0
2023,사업보고서,유동부채,,75719452000000.0,78344852000000.0
2023,사업보고서,선수금,,1492602000000.0,1314934000000.0
2023,사업보고서,예수금,,892441000000.0,1298244000000.0
2023,사업보고서,단기차입금,,7114601000000.0,5147315000000.0
2023,사업보고서,미지급비용,,26013273000000.0,29211487000000.0
2023,사업보고서,유동성장기부채,,1308875000000.0,1089162000000.0
2023,사업보고서,충당부채,,6524876000000.0,5844907000000.0
2023,사업보고서,당기법인세부채,,3358715000000.0,4250397000000.0
2023,사업보고서,매각예정분류부채,,61654000000.0,0.0
2023,사업보고서,기타 유동부채,,2308472000000.0,1951354000000.0
2023,사업보고서,미지급금,,15324119000000.0,17592366000000.0
2023,사업보고서,매입채무,,11319824000000.0,10644686000000.0
2023,사업보고서,부채총계,,92228115000000.0,93674903000000.0
2023,사업보고서,비유동부채,,16508663000000.0,15330051000000.0
2023,사업보고서,이연법인세부채,,620549000000.0,5111332000000.0
2023,사업보고서,사채,,537618000000.0,536093000000.0
2023,사업보고서,장기차입금,,3724850000000.0,3560672000000.0
2023,사업보고서,장기충당부채,,2878450000000.0,1928518000000.0
2023,사업보고서,순확정급여부채,,456557000000.0,268370000000.0
2023,사업보고서,기타 비유동 부채,,2802356000000.0,1171761000000.0
2023,사업보고서,장기미지급금,,5488283000000.0,2753305000000.0
2023,사업보고서,영업이익,,6566976000000.0,43376630000000.0
2023,사업보고서,기타이익,,1180448000000.0,1962071000000.0
2023,사업보고서,기타손실,,1083327000000.0,1790176000000.0
2023,사업보고서,판매비와관리비,,71979938000000.0,68812960000000.0
2023,사업보고서,매출원가,,180388580000000.0,190041770000000.0
