Price,Close,High,Low,Open,Volume
Ticker,ZTS,ZTS,ZTS,ZTS,ZTS
Date,,,,,
2013-02-01,28.2289981842041,28.893530773696515,27.737424990028746,28.67505437727282,66789100
2013-02-04,28.238096237182617,29.121105055889767,28.001413085135233,28.301818290369273,7695400
2013-02-05,28.256303787231445,29.112002433251224,28.08334268376116,28.44746995188615,5013200
2013-02-06,28.247203826904297,28.611331139352966,27.992313840042236,28.20168682766322,2126100
2013-02-07,29.130207061767578,29.794739493653196,28.21988809108734,28.21988809108734,3800800
2013-02-08,30.08604621887207,30.477483718245466,29.40330687893129,29.41241201478194,2599300
2013-02-11,30.277210235595703,30.495688336694418,29.931291495027516,30.09514920270365,1487200
2013-02-12,30.71416473388672,30.950846147071157,30.177076382430947,30.40465613351235,1637300
2013-02-13,30.54119873046875,30.76877845792767,30.04052402457734,30.76877845792767,1269700
2013-02-14,30.28631591796875,30.450173628605253,29.831156382332175,30.39555323419586,2954500
2013-02-15,30.932640075683594,31.032775724122345,30.04052784723428,30.322727995326087,5415400
2013-02-19,30.805192947387695,31.014565886053568,30.559406417843107,30.969050633750754,1206900
2013-02-20,29.78564453125,30.841614635843378,29.67640372993229,30.80520103540414,1842900
2013-02-21,29.639991760253906,29.858466404129157,29.002767682532692,29.585371362989164,3242300
2013-02-22,29.667301177978516,29.976809827262233,29.585372315738944,29.840260565998957,954500
2013-02-25,29.193927764892578,29.75832452834735,29.130205717692416,29.749222867000668,818900
2013-02-26,29.166616439819336,29.494331777528217,29.12109945608455,29.175718100270903,1048700
2013-02-27,29.421518325805664,30.086050971614302,29.13021643922085,29.13021643922085,1343600
2013-02-28,30.450185775756836,30.54121633016128,29.64000203474087,29.64000203474087,2991400
2013-03-01,31.497053146362305,31.588087179442553,30.177092656334928,30.36825891691352,2334000
2013-03-04,31.26946258544922,31.76103577829556,31.1693303921735,31.67910691282117,865400
2013-03-05,31.214845657348633,31.38780505220078,30.723272464494617,31.324082987118828,1413400
2013-03-06,30.81431007385254,31.296781713659776,30.81431007385254,31.26036810450585,802000
2013-03-07,31.460620880126953,31.569858170405663,30.550302025092396,30.90532582294134,1320000
2013-03-08,31.032779693603516,31.57896978983573,30.768786308968103,30.978159294943516,1541100
2013-03-11,31.11471176147461,31.18753549460003,30.268114594263757,30.923545555354043,1729400
2013-03-12,30.786991119384766,31.169326940118285,30.586719809829507,31.0600861498563,1557600
2013-03-13,30.950849533081055,31.005469929448953,30.113357624324102,30.85981901172636,2240800
2013-03-14,31.533447265625,32.243494921733216,31.223938689676856,31.251250619013348,1865200
2013-03-15,30.441068649291992,31.715516744644308,30.32272966968584,31.588072629627415,2692100
