currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
391.77,1471379800064,359.422,156.71114,17.891493,0.04901,0.022330001,18.738,2.043,1.43,0.158,0.083,0.04203,0.03946,0.19065,30.312,1.09,2.49995,21.897,97878999040,3862000128,15889999872,44743000064,5251999744,16528000000,Consumer Cyclical,Auto Manufacturers,"Tesla, Inc.",USD
