currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
69.12,115422887936,14.430063,11.767971,-35.96254,,0.27609,,0.619,0.454,0.053,1.063,0.62294996,0.39518002,0.87378997,12.139,4.79,5.87357,-1.922,20377999360,8032999936,24601999360,3531000064,8542875136,8894000128,Consumer Defensive,Tobacco,"Altria Group, Inc.",USD
