,Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Preferred Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Gains Losses Not Affecting Retained Earnings,Other Equity Adjustments,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Preferred Securities Outside Stock Equity,Non Current Deferred Liabilities,Non Current Deferred Revenue,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Deferred Liabilities,Current Deferred Revenue,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Other Current Borrowings,Payables And Accrued Expenses,Current Accrued Expenses,Interest Payable,Payables,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Leases,Construction In Progress,Other Properties,Machinery Furniture Equipment,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Receivables,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial
2026-03-31,13075865175.0,13075865175.0,14413000000.0,30603000000.0,20146000000.0,64798000000.0,5296000000.0,27195000000.0,338000000.0,34533000000.0,7049000000.0,70309000000.0,41582000000.0,41582000000.0,1755000000.0,1755000000.0,-41311000000.0,74083000000.0,7055000000.0,6000000.0,7049000000.0,60512000000.0,36076000000.0,1320000000.0,7049000000.0,6029000000.0,6029000000.0,28727000000.0,28727000000.0,24436000000.0,1577000000.0,7207000000.0,7207000000.0,1876000000.0,338000000.0,1538000000.0,1538000000.0,13776000000.0,3173000000.0,68000000.0,10603000000.0,601000000.0,10002000000.0,102094000000.0,72343000000.0,2682000000.0,213000000.0,213000000.0,14387000000.0,2706000000.0,11681000000.0,55061000000.0,-14692000000.0,69753000000.0,842000000.0,14045000000.0,27997000000.0,22372000000.0,4497000000.0,0.0,29732000000.0,495000000.0,67000000.0,109000000.0,2588000000.0,699000000.0,835000000.0,1054000000.0,2798000000.0,275000000.0,690000000.0,1833000000.0,-47000000.0,1880000000.0,23675000000.0,7823000000.0,15852000000.0,8671000000.0,7181000000.0
