currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
284.365,248762499072,97.38527,46.059364,13.668764,0.16028,0.03808,28.97,3.278,2.51,0.276,-0.804,0.14479999,0.28986,0.51502997,10.074,2.92,6.17388,20.804,8717100032,2526700032,5277199872,3843599872,2269700096,2056400000,Technology,Semiconductors,"Marvell Technology, Inc.",USD
