currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
107.93,542456152064,,69.85309,4.866754,-0.02911,0.0063099996,36.028,2.312,1.657,0.072,,0.06879,-0.05904,0.372,11.403,-0.6,1.5451,22.177,53762998272,-3174000128,45030998016,32789000192,-8301250048,9980000256,Technology,Semiconductors,Intel Corporation,USD
