currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
312.06,4583336181760,37.733974,32.479454,42.98347,1.4147099,0.26229,79.548,1.07,0.906,0.166,0.218,0.32275,0.27152002,0.47862,30.534,8.27,9.60792,7.26,451442016256,122575003648,84710998016,68507000832,101090746368,140222005248,Technology,Consumer Electronics,Apple Inc.,USD
