Date,stock_close,rate_close,nasdaq_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
1971-02-05,0.1898746341466903,3.9600000381469727,100.0,,,,,,,0.1898746341466903
1971-02-08,0.1898746341466903,3.819999933242798,100.83999633789062,,,,,,,0.1912547945976257
1971-02-09,0.1912547945976257,3.640000104904175,100.76000213623048,,,,,,,0.19263456761837
1971-02-10,0.19263456761837,3.700000047683716,100.69000244140624,,,,,,,0.1948422938585281
1971-02-11,0.1948422938585281,3.640000104904175,101.4499969482422,,,,,,,0.1953945308923721
1971-02-16,0.1953945308923721,3.630000114440918,102.19000244140624,,,,,,,0.1920825988054275
1971-02-17,0.1920825988054275,3.5999999046325684,101.73999786376952,,,,,,,0.1904268264770507
1971-02-18,0.1904268264770507,3.5199999809265137,101.41999816894533,,,,,,,0.189322680234909
1971-02-19,0.189322680234909,3.490000009536743,100.6999969482422,,,,,,,0.1865629404783249
1971-02-22,0.1865629404783249,3.4800000190734863,99.68000030517578,,,,,,,0.1882187873125076
1971-02-23,0.1882187873125076,3.4800000190734863,99.72000122070312,,,,,,,0.1895986795425415
1971-02-24,0.1895986795425415,3.4100000858306885,100.63999938964844,,,,,,,0.1907026916742324
1971-02-25,0.1907026916742324,3.400000095367432,101.2300033569336,,,,,,,0.1923585832118988
1971-02-26,0.1923585832118988,3.400000095367432,101.33999633789062,,,,,,,0.1937384754419326
1971-03-01,0.1937384754419326,3.359999895095825,101.77999877929688,,,,,,,0.1937384754419326
1971-03-02,0.1937384754419326,3.359999895095825,101.83999633789062,,,,,,,0.1940145492553711
1971-03-03,0.1940145492553711,3.3399999141693115,102.06999969482422,,,,,,,0.1978782266378402
1971-03-04,0.1978782266378402,3.3399999141693115,102.77999877929688,,,,,,,0.197602167725563
1971-03-05,0.197602167725563,3.3299999237060547,103.0,,,,,,,0.199587196111679
1971-03-08,0.199587196111679,3.319999933242798,104.2300033569336,,,,,,,0.2029134780168533
1971-03-09,0.2029134780168533,3.319999933242798,104.41000366210938,,,,,,,0.2051312029361724
1971-03-10,0.2051312029361724,3.299999952316284,104.13999938964844,,,,,,,0.2029134780168533
1971-03-11,0.2029134780168533,3.220000028610229,104.26000213623048,,,,,,,0.203467920422554
1971-03-12,0.203467920422554,3.240000009536743,104.5,,,,,,,0.2023591250181198
1971-03-15,0.2023591250181198,3.299999952316284,105.12999725341795,,,,,,,0.2056856155395507
1971-03-16,0.2056856155395507,3.3399999141693115,105.55999755859376,,,,,,,0.2067944407463073
1971-03-17,0.2067944407463073,3.5199999809265137,105.5,,,,,,,0.2090119421482086
1971-03-18,0.2090119421482086,3.450000047683716,105.87999725341795,,,,,,,0.2092891782522201
1971-03-19,0.2092891782522201,3.3499999046325684,105.7699966430664,,,,,,,0.2081804722547531
1971-03-22,0.2081804722547531,3.299999952316284,105.37000274658205,,,,,,,0.2048541158437729
1971-03-23,0.2048541158437729,3.359999895095825,105.11000061035156,,,,,,,0.2062399983406067
1971-03-24,0.2062399983406067,3.390000104904175,104.6999969482422,,,,,,,0.2042994350194931
1971-03-25,0.2042994350194931,3.390000104904175,104.5999984741211,,,,,,,0.2073488086462021
1971-03-26,0.2073488086462021,3.430000066757202,105.06999969482422,,,,,,,0.2101208418607711
1971-03-29,0.2101208418607711,3.4800000190734863,105.1999969482422,,,,,,,0.2095664292573928
1971-03-30,0.2095664292573928,3.5999999046325684,105.44000244140624,,,,,,,0.2090119421482086
1971-03-31,0.2090119421482086,3.640000104904175,105.97000122070312,,,,,,,0.2106750607490539
1971-04-01,0.2106750607490539,3.650000095367432,106.33999633789062,,,,,,,0.2098436653614044
1971-04-02,0.2098436653614044,3.670000076293945,106.86000061035156,,,,,,,0.211506962776184
1971-04-05,0.211506962776184,3.690000057220459,107.16999816894533,,,,,,,0.2151104807853698
1971-04-06,0.2151104807853698,3.7300000190734863,107.55999755859376,,,,,,,0.2167737483978271
1971-04-07,0.2167737483978271,3.819999933242798,108.05999755859376,,,,,,,0.222872108221054
1971-04-08,0.222872108221054,3.900000095367432,108.37999725341795,,,,,,,0.2311883121728897
