Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
2020-10-20,9.270000457763672,46.52568611259812,0.0949999988079071,11516.490234375,1910.4000244140625,,,,,,,9.199999809265137
2020-10-21,9.199999809265137,46.10778118257893,0.0900000035762786,11484.6904296875,1924.5999755859373,,,,,,,9.68000030517578
2020-10-22,9.68000030517578,56.74157920411599,0.0850000008940696,11506.009765625,1901.0999755859373,,,,,,,9.489999771118164
2020-10-23,9.489999771118164,56.424579963840316,0.0829999968409538,11548.2802734375,1902.0,,,,,,,9.949999809265137
2020-10-26,9.949999809265137,50.78864628531943,0.0799999982118606,11358.9404296875,1902.699951171875,,,,,,,10.949999809265137
2020-10-27,10.949999809265137,61.67075746800682,0.0900000035762786,11431.349609375,1908.800048828125,,,,,,,10.850000381469728
2020-10-28,10.850000381469728,60.19185091029015,0.0900000035762786,11004.8701171875,1876.199951171875,,,,,,,10.75
2020-10-29,10.75,59.47867464589194,0.0829999968409538,11185.58984375,1865.5999755859373,,,,,,,10.130000114440918
2020-10-30,10.130000114440918,52.510457496258134,0.0829999968409538,10911.58984375,1877.4000244140625,,,,,,,10.539999961853027
2020-11-02,10.539999961853027,61.215928638777,0.0829999968409538,10957.6103515625,1890.4000244140625,,,,,,,10.5
2020-11-03,10.5,62.39315995481052,0.0900000035762786,11160.5703125,1908.5,,,,,,,10.720000267028809
2020-11-04,10.720000267028809,59.35335167999719,0.0829999968409538,11590.7802734375,1894.5999755859373,,,,,,,11.880000114440918
2020-11-05,11.880000114440918,70.51039414685646,0.0850000008940696,11890.9296875,1945.300048828125,,,,,,,13.829999923706056
2020-11-06,13.829999923706056,80.0,0.0829999968409538,11895.23046875,1950.300048828125,,,,,,,14.670000076293944
2020-11-09,14.670000076293944,85.34030564008388,0.0879999995231628,11713.7802734375,1853.199951171875,,,,,,,14.0
2020-11-10,14.0,79.1262121876558,0.0900000035762786,11553.8603515625,1875.4000244140625,,,,,,,15.960000038146973
2020-11-11,15.960000038146973,82.30452448789312,0.0900000035762786,11786.4296875,1860.699951171875,,,,,,,14.579999923706056
2020-11-12,14.579999923706056,73.32722375699785,0.0850000008940696,11709.58984375,1872.5999755859373,,,,,,,15.800000190734863
2020-11-13,15.800000190734863,75.0642688227279,0.0829999968409538,11829.2900390625,1885.699951171875,,,,,,,15.93000030517578
2020-11-16,15.93000030517578,73.05555744426238,0.0750000029802322,11924.1298828125,1887.300048828125,,,,,,,17.850000381469727
2020-11-17,17.850000381469727,77.73375409864559,0.0799999982118606,11899.33984375,1884.5,,,,,,,17.899999618530273
2020-11-18,17.899999618530273,78.44073107445793,0.0750000029802322,11801.599609375,1873.5,,,,,,,18.979999542236328
2020-11-19,18.979999542236328,83.96009059540239,0.0599999986588954,11904.7099609375,1861.0999755859373,,,,,,,18.149999618530277
2020-11-20,18.149999618530277,78.2899619501669,0.0579999983310699,11854.9697265625,1872.5999755859373,,,,,,,21.040000915527344
2020-11-23,21.040000915527344,82.33128888197201,0.0700000002980232,11880.6298828125,1837.800048828125,,,,,,,23.81999969482422
2020-11-24,23.81999969482422,84.72958554152852,0.0799999982118606,12036.7900390625,1804.800048828125,,,,,,,29.049999237060547
2020-11-25,29.049999237060547,87.4400340344871,0.0799999982118606,12094.400390625,1805.699951171875,,,,,,,27.65999984741211
2020-11-27,27.65999984741211,80.91193693351873,0.0729999989271164,12205.849609375,1781.9000244140625,,,,,,,27.11000061035156
2020-11-30,27.11000061035156,78.17029359522984,0.0750000029802322,12198.740234375,1775.699951171875,,,,,,,25.670000076293945
2020-12-01,25.670000076293945,75.53610690501988,0.0799999982118606,12355.1103515625,1814.0999755859373,,,,,,,22.51000022888184
2020-12-02,22.51000022888184,63.61746498597386,0.0750000029802322,12349.3701171875,1825.699951171875,,,,,,,24.030000686645508
2020-12-03,24.030000686645508,69.53286750604731,0.0750000029802322,12377.1796875,1836.800048828125,,,,,,,23.850000381469727
2020-12-04,23.850000381469727,67.38661048597723,0.0750000029802322,12464.23046875,1835.9000244140625,,,,,,,28.940000534057617
2020-12-07,28.940000534057617,73.14123235354688,0.0700000002980232,12519.9501953125,1861.800048828125,,,,,,,28.59000015258789
2020-12-08,28.59000015258789,70.23360997076239,0.0680000036954879,12582.76953125,1870.800048828125,,,,,,,26.6299991607666
2020-12-09,26.6299991607666,65.34270528668758,0.0700000002980232,12338.9501953125,1834.5999755859373,,,,,,,27.040000915527344
2020-12-10,27.040000915527344,64.5068405699745,0.0700000002980232,12405.8095703125,1833.5999755859373,,,,,,,27.200000762939453
2020-12-11,27.200000762939453,66.69125839899942,0.0649999976158142,12377.8701171875,1839.800048828125,,,,,,,27.239999771118164
2020-12-14,27.239999771118164,62.77823329986956,0.0599999986588954,12440.0400390625,1828.699951171875,,,,,,,26.43000030517578
2020-12-15,26.43000030517578,55.85464446646438,0.0700000002980232,12595.0595703125,1852.300048828125,,,,,,,25.920000076293945
2020-12-16,25.920000076293945,41.09277497055116,0.0750000029802322,12658.1904296875,1856.0999755859373,,,,,,,27.229999542236328
2020-12-17,27.229999542236328,48.77072537475743,0.0799999982118606,12764.75,1887.199951171875,,,,,,,25.96999931335449
2020-12-18,25.96999931335449,46.86812876445851,0.0799999982118606,12755.6396484375,1885.699951171875,,,,,,,28.51000022888184
2020-12-21,28.51000022888184,57.35751218528753,0.0780000016093254,12742.51953125,1879.199951171875,,,,,,,28.040000915527344
2020-12-22,28.040000915527344,66.64659797839447,0.0780000016093254,12807.919921875,1866.5999755859373,,,,,,,28.690000534057617
2020-12-23,28.690000534057617,64.80304749200644,0.0750000029802322,12771.1103515625,1874.699951171875,,,,,,,27.75
