Date,stock_close,RSI,rate_close,nasdaq_close,gold_close,Revenue,NetIncome,TotalAssets,TotalLiabilities,OperatingCashFlow,CapitalExpenditures,target
2012-06-08,26.972877502441406,24.080117404511967,0.0799999982118606,2858.419921875,1590.0999755859375,,,,,,,26.88330078125
2012-06-11,26.88330078125,29.78110914473031,0.0750000029802322,2809.72998046875,1595.5,,,,,,,27.271469116210938
2012-06-12,27.271469116210938,37.77173569890049,0.0900000035762786,2843.070068359375,1612.699951171875,,,,,,,27.14208030700684
2012-06-13,27.14208030700684,32.9241823009709,0.0900000035762786,2818.610107421875,1618.0999755859375,,,,,,,28.15729713439941
2012-06-14,28.15729713439941,32.8757197520667,0.0949999988079071,2836.330078125,1618.4000244140625,,,,,,,29.869224548339844
2012-06-15,29.869224548339844,43.421043027529855,0.0850000008940696,2872.800048828125,1627.0,,,,,,,31.262659072875977
2012-06-18,31.262659072875977,60.06264943732107,0.0750000029802322,2895.330078125,1625.699951171875,,,,,,,31.760313034057617
2012-06-19,31.760313034057617,64.73850853234083,0.0900000035762786,2929.760009765625,1622.199951171875,,,,,,,31.45176696777344
2012-06-20,31.45176696777344,58.68055746163626,0.0799999982118606,2930.449951171875,1614.800048828125,,,,,,,31.69064140319824
2012-06-21,31.69064140319824,70.85022818597727,0.0750000029802322,2859.090087890625,1564.5,,,,,,,32.89496612548828
2012-06-22,32.89496612548828,79.94158805697447,0.0750000029802322,2892.419921875,1566.0,,,,,,,31.90961265563965
2012-06-25,31.90961265563965,80.25419313965511,0.0750000029802322,2836.159912109375,1587.5,,,,,,,32.94472885131836
2012-06-26,32.94472885131836,80.44533300633735,0.0949999988079071,2854.06005859375,1574.0,,,,,,,32.07881546020508
2012-06-27,32.07881546020508,77.66361120697796,0.0799999982118606,2875.320068359375,1577.5,,,,,,,31.212894439697266
2012-06-28,31.212894439697266,69.75884325540454,0.0750000029802322,2849.489990234375,1549.699951171875,,,,,,,30.9541130065918
