currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
202.685,4909233078272,31.03905,15.923077,25.115862,1.14288,0.52727,6.555,3.441,2.139,0.852,2.145,0.65596,0.62966,0.74144995,10.423,6.53,12.72901,8.07,253491003392,159612993536,12814000128,53171998720,46335873024,125648003072,Technology,Semiconductors,NVIDIA Corporation,USD
