Date,Close,High,Low,Open,Volume
2000-01-03,0.0894103497266769,0.0909624689685691,0.0842772722482811,0.0902464603807791,300912000
2000-01-04,0.0870230346918106,0.0880975051325469,0.0826059661700595,0.0878582299786147,300480000
2000-01-05,0.0841580927371978,0.0859485718645362,0.0829644354319197,0.0845165546816888,188352000
2000-01-06,0.0786665230989456,0.0841580604404325,0.0754440211948587,0.0841580604404325,120480000
2000-01-07,0.0799803286790847,0.0808155174478942,0.0771153713667768,0.0783090290130653,71184000
2000-01-10,0.0826059579849243,0.0859485557347327,0.0787866337388649,0.0802186506529683,239856000
2000-01-11,0.0792633593082428,0.0830836056375938,0.0792633593082428,0.0821283152309121,148128000
2000-01-12,0.0772345289587974,0.0793834768524122,0.0761600584272794,0.0792633747859819,123552000
2000-01-13,0.0804570540785789,0.081173978160592,0.0761600792449437,0.0771153700992848,132192000
2000-01-14,0.0839188247919082,0.0872614237290609,0.0814123366531895,0.0816516186989871,604560000
2000-01-18,0.0875007137656211,0.087858260505112,0.0811739773180945,0.0849933032696285,261648000
2000-01-19,0.0866645723581314,0.0878582295518756,0.0859485638336106,0.0878582295518756,164688000
2000-01-20,0.086426205933094,0.0921561115720768,0.0857101974064123,0.087381496443846,179568000
2000-01-21,0.08547093719244,0.0865454078190077,0.0833219891087252,0.0861869458442733,544272000
2000-01-24,0.0816516056656837,0.088216700405018,0.081173956948043,0.088216700405018,256944000
2000-01-25,0.0809346809983253,0.0828452623507357,0.0783090131234363,0.0820091516231804,237120000
2000-01-26,0.0775920823216438,0.0830836290541079,0.0761600650206821,0.0809346809744523,232464000
2000-01-27,0.0735334679484367,0.0781888962429677,0.0706685117598811,0.0781888962429677,458208000
2000-01-28,0.0713854357600212,0.0730567347748802,0.0685204863945165,0.0725790929412449,194448000
2000-01-31,0.070788636803627,0.0732951250693274,0.0668492089142616,0.0717430054808718,182400000
2000-02-01,0.0724590048193931,0.0730567488224038,0.0682812175429515,0.070907807560706,92976000
2000-02-02,0.0744887739419937,0.0759217135298297,0.0724590124167882,0.072817474430536,149040000
2000-02-03,0.0756823942065239,0.0784281631092786,0.0752047456356131,0.076876044324005,108240000
2000-02-04,0.0774728804826736,0.0780697090159028,0.0759216836713958,0.0780697090159028,123696000
2000-02-07,0.0726982876658439,0.0778313656816902,0.0725791077151856,0.0778313656816902,217488000
2000-02-08,0.0761600732803344,0.078786663567519,0.0725791143419372,0.0744887737726757,468816000
2000-02-09,0.0780697166919708,0.0803378443023799,0.0779505367653128,0.0790250071918993,589056000
2000-02-10,0.09406578540802,0.0954987178824301,0.0828452551465042,0.0828452551465042,970080000
2000-02-11,0.0954987257719039,0.0988413244111691,0.0885751685971099,0.0987212223348279,423792000
2000-02-14,0.110777847468853,0.110777847468853,0.0947817874710745,0.0957370779984393,650112000
2000-02-15,0.1064808666706085,0.1111363016267096,0.101944618466844,0.1110171217049508,450480000
2000-02-16,0.1113746687769889,0.1150757356432462,0.1064808736563117,0.1076745308693758,1019568000
2000-02-17,0.11531413346529,0.1160310575349078,0.1095842258645009,0.1112555254741543,535776000
2000-02-18,0.1286845058202743,0.1303557982808642,0.1128076236182653,0.113642812199753,960864000
2000-02-22,0.1251025944948196,0.1262962516454214,0.1203279795535681,0.1246258748014553,542496000
2000-02-23,0.1258195787668228,0.1271324164717888,0.1221185239764586,0.1236706369405555,511392000
2000-02-24,0.124625913798809,0.127370768728943,0.1193727332643575,0.1265355800456166,244320000
2000-02-25,0.1168662011623382,0.1247450541655534,0.1117331311766358,0.1247450541655534,278736000
2000-02-28,0.1160310730338096,0.1174630907687497,0.114120497933535,0.116269433003275,517872000
2000-02-29,0.1222376674413681,0.1236705999967835,0.1153141104471563,0.1153141104471563,306048000
2000-03-01,0.1186567246913909,0.122237683607096,0.1167470584421737,0.122237683607096,383568000
2000-03-02,0.1106586828827858,0.1196120017878819,0.1103011430208967,0.1196120017878819,191040000
2000-03-03,0.1124491617083549,0.1136428122569433,0.1098234870576955,0.1107778624163448,273696000
2000-03-06,0.1117331534624099,0.1217609492494544,0.110777862802813,0.1131660860365157,432096000
2000-03-07,0.1591245085000991,0.1666448944617377,0.1370400840744098,0.1432476326737638,1952208000
2000-03-08,0.1604373455047607,0.1618702781110088,0.147545514875563,0.1590346723652242,668736000
2000-03-09,0.1915640085935592,0.2062765700695827,0.1618702662959051,0.1623469997192714,952944000
2000-03-10,0.2253759801387787,0.276945123204514,0.200069050564615,0.2015019832713069,2161200000
2000-03-13,0.2850631773471832,0.2864951943038802,0.2024563016078352,0.2043668825003679,2415168000
2000-03-14,0.2103351354598999,0.2835110443653667,0.2062765292346287,0.2835110443653667,1567776000
2000-03-15,0.2017403244972229,0.2312259658690875,0.1948167678823228,0.2254062034621697,995616000
2000-03-16,0.1798649132251739,0.2153490723431408,0.1769110295087728,0.208186227075707,750384000
2000-03-17,0.1907581388950348,0.204366890676315,0.175687110639282,0.1757173700997679,557616000
2000-03-20,0.1906389445066452,0.2046052350025051,0.184550577584919,0.1982785082494008,365280000
2000-03-21,0.181207999587059,0.1926677972671472,0.1661672302951569,0.1909965050510631,536640000
2000-03-22,0.1825217753648758,0.1881315796963651,0.179536716675709,0.1826409553087874,230592000
2000-03-23,0.1857442408800125,0.1957720351414606,0.1804919907229742,0.1808504458057917,309408000
2000-03-24,0.1779855489730835,0.1929071427170178,0.1718971796009726,0.1845506518609762,231600000
2000-03-27,0.1662864089012146,0.1833569390180614,0.1647352119236153,0.1776270265624354,388944000
2000-03-28,0.1538722515106201,0.1623470057020288,0.1508871927955926,0.1605565196515757,393312000
2000-03-29,0.1437252610921859,0.158050022332477,0.1375177133712569,0.1544690506009144,469440000
2000-03-30,0.1428891569375991,0.1561403710579618,0.1346527627194496,0.1394273784778363,361920000
2000-03-31,0.1613623797893524,0.1678385475891663,0.1499328262018237,0.1526483366374375,962976000
2000-04-03,0.1487391740083694,0.1604373473629486,0.1445604713881174,0.1599001086262984,329952000
2000-04-04,0.1432476192712783,0.1592436735505131,0.1088681892800558,0.156617097435209,513792000
2000-04-05,0.1751205176115036,0.1862218583260907,0.1372793119810357,0.144680515443587,639600000
2000-04-06,0.1832377761602401,0.1925486337442574,0.174523733567886,0.1832377761602401,404592000
2000-04-07,0.1958912461996078,0.2005466821567463,0.1843122531110337,0.19242946763389,318576000
2000-04-10,0.1785823404788971,0.2108128226876268,0.1748812733268108,0.1992338304349572,395280000
2000-04-11,0.1679576486349105,0.1814472166155114,0.1527977042708089,0.1661369176119436,457584000
2000-04-12,0.150529682636261,0.1718971865009693,0.1499328538351174,0.1681970473868299,313440000
2000-04-13,0.1440828442573547,0.1570947722375745,0.1415763627437304,0.1517233266846465,313296000
2000-04-14,0.1314000636339187,0.1452774422181584,0.125102663502444,0.1348911875896524,421920000
2000-04-17,0.1381145268678665,0.1432476108843338,0.1203279876783777,0.1203279876783777,294096000
2000-04-18,0.1625863313674926,0.1714195570949378,0.1475455553516181,0.1520213073879499,477504000
2000-04-19,0.1548265963792801,0.1699874606522022,0.1527977507488435,0.167719339870821,278352000
2000-04-20,0.1539914160966873,0.1619894497106075,0.1518424751281285,0.1590053065908197,153936000
2000-04-24,0.1463509649038314,0.1516041316011183,0.1387113848748351,0.1451573074197088,205968000
2000-04-25,0.1623470336198806,0.1671225655454227,0.152558525135682,0.1529169803297613,249696000
2000-04-26,0.1606757044792175,0.1776270425311157,0.1604373309411945,0.1736876291741584,254112000
2000-04-27,0.1738068014383316,0.1754780937175777,0.1490967056772406,0.1499328094656212,280992000
