currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
81.395,350200528896,25.595911,23.366001,10.413894,0.43372002,0.0951,124.943,1.358,0.782,0.121,0.182,0.35055,0.278,0.61744,11.453,3.18,3.48348,7.816,49284001792,13701000192,44646998016,13820000256,3124250112,14631000064,Consumer Defensive,Beverages - Non-Alcoholic,The Coca-Cola Company,USD
