currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
632.51,1605578129408,22.992002,17.490955,6.587754,0.32930002,0.16395001,35.608,2.348,2.11,0.331,0.624,0.40617,0.32837,0.81941,85.21,27.51,36.16212,96.013,214962995200,70586998784,86769000448,81180000256,25558249472,124000002048,Communication Services,Internet Content & Information,"Meta Platforms, Inc.",USD
