Date,Close,High,Low,Open,Volume
2009-08-06,1.1373882293701172,1.1887042288215866,1.0938047249761702,1.159882889954529,241978000
2009-08-07,1.1549626588821411,1.1781603209494471,1.1268443009337257,1.135279791558387,24543000
2009-08-10,1.122626543045044,1.1690218683915143,1.0973199867107295,1.1690218683915143,24210000
2009-08-11,1.1015377044677734,1.124735365676013,1.0895873357427952,1.1233294645905196,23054000
2009-08-12,1.1247349977493286,1.138794171603811,1.1008343519171364,1.1352793781401904,14513000
2009-08-13,1.1633976697921753,1.1753480340321,1.1247349435552674,1.1247349435552674,11506000
2009-08-14,1.1669131517410278,1.1950315984885453,1.142309584161365,1.1598835610039813,6378000
2009-08-17,1.1402006149291992,1.1507450003388584,1.1387947136344432,1.1437154100657523,2544000
2009-08-18,1.1999518871307373,1.2090903687406886,1.1493387839984854,1.1584772656084368,14467000
2009-08-19,1.2575944662094116,1.2611092600683822,1.1809718260049786,1.1837837113717324,20708000
2009-08-20,1.2484564781188965,1.261812666534279,1.2154173357662563,1.261812666534279,18821000
2009-08-21,1.2526741027832031,1.2632185716528341,1.2358031201904405,1.2505652928086004,8636000
2009-08-24,1.2301790714263916,1.2547826293911157,1.216119895446549,1.231584972264516,10216000
2009-08-25,1.254782795906067,1.2582975903674556,1.2336940291377354,1.2407236180605126,5308000
2009-08-26,1.254782795906067,1.254782795906067,1.2055756734466267,1.2435355039092095,7086000
2009-08-27,1.2765744924545288,1.280089286743473,1.2336939686096875,1.2547827343433524,11611000
2009-08-28,1.2983665466308594,1.335623391349168,1.265327405741459,1.2723569959222973,12950000
2009-08-31,1.2793865203857422,1.2934456991043797,1.25197107160481,1.2899309044247202,10048000
2009-09-01,1.254782795906067,1.2962574208300384,1.1908135031890705,1.2829012353964857,13835000
2009-09-02,1.242831826210022,1.2829005280157493,1.2287726561165777,1.2484555110072524,12934000
2009-09-03,1.2266641855239868,1.2632181073722246,1.1950310419394452,1.2632181073722246,36577000
2009-09-04,1.2484564781188965,1.2653274617803616,1.229476516750587,1.2477534855499484,11586000
2009-09-08,1.2442386150360107,1.2604066889497998,1.2266646398687018,1.2484564025958944,5749000
2009-09-09,1.2133082151412964,1.2547828415747657,1.210496412989572,1.2547828415747657,5512000
2009-09-10,1.198546051979065,1.2273673992995733,1.191516463247166,1.1957341662067207,4152000
2009-09-11,1.1865957975387573,1.2182290336558754,1.1626952270850328,1.1950313718629573,6203000
2009-09-14,1.1704275608062744,1.1880016156478506,1.146526993708506,1.169724652244166,16145000
2009-09-15,1.2076845169067383,1.219634800821069,1.1690216956321045,1.2126052121891913,19869000
2009-09-16,1.2358030080795288,1.247753293315227,1.2027638708170532,1.2231497303831886,20211000
2009-09-17,1.169724702835083,1.2582975542386565,1.1619921217223255,1.2414265748281224,14464000
2009-09-18,1.1387944221496582,1.1964371146744186,1.1373885212147552,1.164803882742928,8999000
2009-09-21,1.1676160097122192,1.1690219109376663,1.115596993976096,1.144418346194713,5530000
2009-09-22,1.2126058340072632,1.2210413279313332,1.1823785706299417,1.1922199662414652,11141000
2009-09-23,1.2231497764587402,1.2505652264667586,1.2161201867847846,1.238614856981579,5303000
2009-09-24,1.2294764518737793,1.2547830098299337,1.1774574346970894,1.2182291579594073,7788000
2009-09-25,1.2041696310043335,1.2287731893446134,1.2020607378153065,1.2287731893446134,4685000
2009-09-28,1.240723729133606,1.2547829082377777,1.1971402068712194,1.217526066851859,2336000
2009-09-29,1.197139859199524,1.2540796353540935,1.1915162562305084,1.2336937812938853,3567000
2009-09-30,1.1999518871307373,1.2182288503506398,1.1922193064301703,1.1950311920482415,5126000
2009-10-01,1.1465270519256592,1.2013578611215505,1.1394974631518093,1.195031264744809,6605000
2009-10-02,1.1310617923736572,1.15004174747125,1.1177056083709744,1.138794372880032,6296000
2009-10-05,1.1591805219650269,1.1619923244241803,1.1247354809441248,1.1317650708913307,1889000
2009-10-06,1.1577744483947754,1.2090905516441415,1.1556656386113437,1.1767544068401876,4694000
2009-10-07,1.1338740587234497,1.1676161100297944,1.1191118850896333,1.1648042235379903,2917000
2009-10-08,1.1254382133483887,1.1373885814259548,1.120517517916084,1.1324678021943408,5573000
2009-10-09,1.1423094272613525,1.1563686068043701,1.120517665449947,1.1233295516381425,8705000
2009-10-12,1.148635745048523,1.1563683254354098,1.1275469808653402,1.14020025613511,12888000
2009-10-13,1.161992073059082,1.1718335471358308,1.1352796202783415,1.1380914221292389,5573000
2009-10-14,1.1851897239685059,1.1950311979816644,1.1626950579087636,1.1837838230521414,6955000
2009-10-15,1.2062790393829346,1.2618128632064025,1.2020613347098412,1.2231501094733335,20920000
2009-10-16,1.1549626588821411,1.2111994585782886,1.139497578770376,1.2111994585782886,12638000
2009-10-19,1.141606330871582,1.1697247711979941,1.1289530536745247,1.1570714940009368,21429000
2009-10-20,1.161992073059082,1.1760512499121767,1.1437151096303375,1.1486358047690597,4890000
2009-10-21,1.1591805219650269,1.188704782983427,1.1324679796064578,1.150744946988922,2338000
2009-10-22,1.1444185972213745,1.1479333929556192,1.097320267343023,1.1479333929556192,9834000
2009-10-23,1.1282504796981812,1.1535570415986292,1.1191119943563894,1.1338741694315404,11341000
2009-10-26,1.1134880781173706,1.133170946280572,1.1113791844214347,1.1184087742083408,1624000
2009-10-27,1.0860728025436401,1.1240326437846568,1.0727166133176902,1.121220840936878,3288000
2009-10-28,1.0495184659957886,1.089587099127242,1.046706580636119,1.089587099127242,6220000
2009-10-29,1.057250738143921,1.0684981096005715,1.0347560790298977,1.0509241440741037,11833000
2009-10-30,1.0544393062591553,1.0677955750138608,1.0453008242268425,1.0614688949302717,2781000
2009-11-02,1.0453007221221924,1.0614687912463296,1.0347563401454898,1.0614687912463296,2766000
2009-11-03,1.0185881853103638,1.04178584046696,1.0150733916138883,1.0319444516365455,3637000
2009-11-04,1.0389739274978638,1.072012967938204,1.0073407038260522,1.0263206547889956,8053000
2009-11-05,1.0769338607788086,1.1064581971536112,1.0438948142348083,1.0558450969678341,2741000
2009-11-06,1.0748250484466553,1.1029434001163871,1.0453007121539983,1.0769338577824468,2575000
2009-11-09,1.100834846496582,1.1064585353248246,1.0607661159699306,1.0727164861546927,2529000
2009-11-10,1.0860728025436401,1.1029438710283144,1.0670929238227989,1.1029438710283144,1468000
2009-11-11,1.0797460079193115,1.091696293548596,1.0628749425020991,1.091696293548596,1535000
2009-11-12,1.0966169834136963,1.1212206308179924,1.0825578042108517,1.0825578042108517,1300000
2009-11-13,1.095211148262024,1.1071615183441492,1.083260861979222,1.097320042029418,621000
2009-11-16,1.1254382133483887,1.1394974748396023,1.0916961701279562,1.0987257589739083,1556000
2009-11-17,1.1296563148498535,1.1380918070549035,1.0952112696301786,1.112785246640421,985000
2009-11-18,1.1268441677093506,1.1352796573367019,1.1113790056266817,1.1352796573367019,1155000
2009-11-19,1.0945080518722534,1.1170027193357155,1.0720133006094825,1.1134879249258212,1166000
2009-11-20,1.08536958694458,1.1001317572211298,1.07623110457335,1.0938050769029042,4237000
2009-11-23,1.067795991897583,1.0973202590831317,1.064984105051749,1.092399561852097,4653000
2009-11-24,1.072716474533081,1.077637170779737,1.0551424995097936,1.0614690969984477,5228000
2009-11-25,1.0895874500274658,1.123329582414336,1.079746057597454,1.0811519588304097,1353000
2009-11-27,1.114893913269043,1.1162998981825905,1.0586571983052329,1.0635778941047032,616000
2009-11-30,1.114893913269043,1.124032396210525,1.0720133845894118,1.1155969057258166,2765000
2009-12-01,1.1219234466552734,1.1486359016899883,1.1177057435230413,1.1177057435230413,4178000
2009-12-02,1.0973200798034668,1.132468031138887,1.0811520054293082,1.1268444259646806,8465000
2009-12-03,1.1198148727416992,1.1205177815120646,1.0952112221936765,1.0952112221936765,5079000
2009-12-04,1.1612892150878906,1.1746454849235786,1.0966169270399564,1.1528537247596904,9468000
2009-12-07,1.1858925819396973,1.190110284210836,1.159883040837518,1.159883040837518,3084000
2009-12-08,1.1774569749832153,1.1929221342513252,1.163397800229873,1.1676155861755924,2495000
2009-12-09,1.1816753149032593,1.1816753149032593,1.148636171704583,1.167616133558914,967000
2009-12-10,1.178863525390625,1.1943286082831837,1.177457540200939,1.1809723355764903,2555000
2009-12-11,1.165507197380066,1.173942689121254,1.1570717056388777,1.1732397803590964,774000
2009-12-14,1.1844868659973145,1.1880017443859636,1.173239573591027,1.176754368180363,2248000
2009-12-15,1.1767544746398926,1.1880018518630295,1.1746455809356393,1.1844869731563936,1404000
2009-12-16,1.1950315237045288,1.2041700078506774,1.1767545554122318,1.1865959483084987,3157000
2009-12-17,1.1465270519256592,1.1936252799505922,1.1345766839706677,1.188704584568759,1490000
2009-12-18,1.152151107788086,1.1809723806889623,1.1409037286369461,1.1458244255908192,4178000
2009-12-21,1.1591805219650269,1.1844869954953745,1.1500420382737948,1.1802692918066444,1443000
2009-12-22,1.176051139831543,1.176051139831543,1.1409032009887206,1.1598830712039854,3127000
2009-12-23,1.1795662641525269,1.18378405151493,1.1704277807335333,1.1774573704713254,2235000
2009-12-24,1.1795662641525269,1.1950314286151251,1.1753485605894436,1.1753485605894436,308000
2009-12-28,1.2217439413070679,1.2512682027733137,1.1774574234087136,1.1774574234087136,7954000
2009-12-29,1.232287883758545,1.24283226505183,1.2231494032111725,1.231584891485942,2276000
2009-12-30,1.2435351610183716,1.2498617557846596,1.2168226299183262,1.2168226299183262,3025000
2009-12-31,1.2857130765914917,1.2857130765914917,1.2379118537013591,1.2379118537013591,5558000
2010-01-04,1.3257815837860107,1.328593385458819,1.2660300021454984,1.2864158575709035,5387000
2010-01-05,1.3356232643127441,1.3524943294216774,1.2723568749033907,1.332108469556631,3011000
2010-01-06,1.3461674451828003,1.3567118278579433,1.3068017163425454,1.33210826828261,5331000
2010-01-07,1.337731957435608,1.347573431557338,1.3110195045327755,1.3384349498011974,2718000
2010-01-08,1.347573161125183,1.3567115572481179,1.325078415532239,1.3285932090562256,2899000
2010-01-11,1.3560090065002441,1.3742859711656426,1.3377320418348455,1.3496823262086939,5127000
2010-01-12,1.3356232643127441,1.345464739909451,1.317346298061229,1.345464739909451,9167000
2010-01-13,1.2948511838912964,1.3328110045062325,1.2829009025826137,1.3328110045062325,9439000
2010-01-14,1.295554280281067,1.3264844324842997,1.2758714180611481,1.2990690741132203,10654000
2010-01-15,1.2821977138519287,1.3046923723619421,1.2758711199519885,1.3046923723619421,1587000
2010-01-19,1.2519711256027222,1.275871780734838,1.216120184804208,1.2582977227792511,3813000
2010-01-20,1.262515664100647,1.2660304593606422,1.2259617263572327,1.2449416878006705,1938000
2010-01-21,1.2646242380142212,1.2997721817202892,1.250565060531794,1.2561886644853186,3386000
2010-01-22,1.234397292137146,1.2695452444556772,1.2217440125426091,1.2568919648611403,9235000
2010-01-25,1.240723729133606,1.2512681134617347,1.2273675425043697,1.2421296302841596,2614000
2010-01-26,1.2484564781188965,1.2653274617803616,1.1837841785515124,1.197140366966895,7654000
2010-01-27,1.2238526344299316,1.2618123809773374,1.212605258668095,1.2400207056628303,6963000
2010-01-28,1.2456449270248413,1.2470509125412905,1.21260585957596,1.2336946367304822,144576000
2010-01-29,1.2217439413070679,1.2554859903253448,1.2126054574772165,1.2456445139703805,33570000
2010-02-01,1.2301790714263916,1.243535338886821,1.2154169031278375,1.2217435825983458,5095000
2010-02-02,1.2442386150360107,1.2512682051029345,1.219635049801778,1.2308824274285854,17729000
2010-02-03,1.2386150360107422,1.243535816533215,1.228773642564459,1.2329913466988671,12857000
2010-02-04,1.2104965448379517,1.2358031021571363,1.1992491674073535,1.2217439222685498,13767000
2010-02-05,1.2090907096862793,1.21752620132057,1.166913083916172,1.212605504850511,5387000
2010-02-08,1.1957345008850098,1.2154173716032952,1.1858931074255326,1.2006551976147484,4983000
2010-02-09,1.1943281888961792,1.2217436334781744,1.1823779055755004,1.1978429830375141,1896000
2010-02-10,1.1809722185134888,1.190813694869102,1.1605864408757502,1.1851900060657978,5780000
2010-02-11,1.2041696310043335,1.2126051199611407,1.1598831254326694,1.1781600880051688,3700000
2010-02-12,1.220337986946106,1.222446880775156,1.1802693393914532,1.1936255273098955,1632000
2010-02-16,1.2287731170654297,1.2308820101304068,1.2140109494098854,1.2231494301585892,4227000
2010-02-17,1.2238526344299316,1.2372088198227162,1.206981570787177,1.2372088198227162,5077000
2010-02-18,1.2266641855239868,1.2301789792556026,1.2161198043291397,1.2280700862567746,4619000
2010-02-19,1.232287883758545,1.2386144790147986,1.2203375179200537,1.2301789907400291,3746000
2010-02-22,1.2196346521377563,1.2365056292778318,1.2111991635677186,1.2301790338001277,8465000
2010-02-23,1.2217439413070679,1.229476440086693,1.2041699661724783,1.2196350475310525,18202000
2010-02-24,1.2470505237579346,1.256188923969738,1.2238528593602471,1.2301794570144686,8523000
2010-02-25,1.2716541290283203,1.2927429002647737,1.243535767379716,1.2653274473777878,23197000
2010-02-26,1.2758716344833374,1.2786834365062996,1.2625153653759942,1.2688419618273135,2807000
2010-03-01,1.2864161729812622,1.3215641215056193,1.2737628947526298,1.314534531800748,8722000
2010-03-02,1.3159403800964355,1.317346281221045,1.2786835393980425,1.2786835393980425,9810000
2010-03-03,1.3292969465255737,1.4017017504719185,1.3180495674234745,1.3180495674234745,10634000
2010-03-04,1.3398408889770508,1.3524941653237008,1.300475158965097,1.3363260946473874,3966000
2010-03-05,1.3609294891357422,1.382018252544212,1.3391377334272716,1.3391377334272716,3767000
