currentPrice,marketCap,trailingPE,forwardPE,priceToBook,returnOnEquity,returnOnAssets,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,operatingMargins,profitMargins,grossMargins,revenuePerShare,trailingEps,forwardEps,bookValue,totalRevenue,netIncomeToCommon,totalDebt,totalCash,freeCashflow,operatingCashflow,sector,industry,longName,currency
411.35,1957030658048,68.44426,21.220005,22.319588,0.37280998,0.121190004,74.018,2.238,1.929,0.479,0.854,0.48988,0.38848,0.76284,15.943,6.01,19.38501,18.43,75464998912,29316999168,64907001856,19627999232,27212249088,33621999616,Technology,Semiconductors,Broadcom Inc.,USD
