Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
1986-03-13,0.05959760770201683,0.062258663268156995,0.05427672059162953,0.05427672059162953,1031788800
1986-03-14,0.06172598525881767,0.06279077508364089,0.05959762963151466,0.05959762963151466,308160000
1986-03-17,0.06279074400663376,0.06332283265011301,0.061725954708806444,0.061725954708806444,133171200
1986-03-18,0.061193887144327164,0.06332285446246241,0.060661798317563256,0.0627907656356985,67766400
1986-03-19,0.06012967228889465,0.06172593778158551,0.05959758379133104,0.06119384928402189,47894400
1986-03-20,0.0585334338247776,0.06012970005456514,0.058001345081515096,0.06012970005456514,58435200
1986-03-21,0.05693716183304787,0.05959760528012815,0.055872984454215756,0.05853342790129604,59990400
1986-03-24,0.055340901017189026,0.05693716723693837,0.05480881227727258,0.05693716723693837,65289600
1986-03-25,0.056405067443847656,0.056405067443847656,0.05480880153690363,0.055340890172551636,32083200
1986-03-26,0.05800136551260948,0.05853345444330135,0.05587300978984197,0.05640509872053385,22752000
1986-03-27,0.059065502136945724,0.05906550213694572,0.05800132501852564,0.05800132501852564,16848000
1986-03-31,0.0585334338247776,0.05906552256804012,0.05746925633825259,0.05906552256804012,12873600
1986-04-01,0.05800136551260948,0.05853345444330135,0.058001365512609475,0.05853345444330135,11088000
1986-04-02,0.0585334338247776,0.05959761131130263,0.058001345081515096,0.058001345081515096,27014400
1986-04-03,0.059065502136945724,0.06066176781457584,0.05906550213694572,0.05906550213694572,23040000
1986-04-04,0.059065502136945724,0.059597590696155764,0.05906550213694572,0.05906550213694572,26582400
1986-04-07,0.05800136551260948,0.05959763230468511,0.056937187651225726,0.05906554337399323,16560000
1986-04-08,0.0585334338247776,0.05959761131130263,0.058001345081515096,0.058001345081515096,10252800
1986-04-09,0.05959760770201683,0.060129696413055565,0.058533430279939375,0.058533430279939375,12153600
1986-04-10,0.06012967228889465,0.060661760786458276,0.0585334067962038,0.05959758379133104,13881600
1986-04-11,0.061193887144327164,0.0622586768089346,0.060661798317563256,0.060661798317563256,17222400
1986-04-14,0.06172598525881767,0.06225868617681513,0.061193896351991926,0.061193896351991926,12153600
1986-04-15,0.06172598525881767,0.06172598525881768,0.05959762963151466,0.06172598525881768,9302400
1986-04-16,0.06385494023561478,0.06438702903693364,0.06119388421797017,0.06172597301928902,31910400
1986-04-17,0.0643870085477829,0.0643870085477829,0.0638549199157846,0.0638549199157846,22003200
1986-04-18,0.062258679419755936,0.06438703481606428,0.061725978559573576,0.06438703481606428,21628800
1986-04-21,0.062258679419755936,0.06279076826883302,0.0606618008614194,0.06225867941975594,22924800
1986-04-22,0.061193887144327164,0.0622586768089346,0.06119388714432717,0.0622586768089346,15552000
1986-04-23,0.061459943652153015,0.06172599041139793,0.06066181250891412,0.061193901460156026,15609600
1986-04-24,0.06757955253124237,0.06864372998721843,0.061193875784419954,0.061459917864790964,62352000
1986-04-25,0.07183688133955002,0.07476337191119108,0.06811164787104737,0.06811164787104737,85795200
1986-04-28,0.07236895710229874,0.07290104578623238,0.07130416772351611,0.07183686841836509,28886400
1986-04-29,0.07023997604846954,0.07236894236147036,0.06970788747291701,0.07236894236147036,30326400
1986-04-30,0.068643718957901,0.07077207352788015,0.06704745303041665,0.07023998488538537,30902400
1986-05-01,0.06757955253124237,0.06864372998721843,0.06651537507526631,0.06864372998721843,54345600
1986-05-02,0.06757955253124237,0.06864372998721843,0.06704746380325434,0.06757955253124237,20246400
1986-05-05,0.06704745441675186,0.0675795430702486,0.06704745441675186,0.0675795430702486,3254400
1986-05-06,0.06757955253124237,0.06864372998721843,0.06757955253124237,0.06757955253124237,9734400
1986-05-07,0.06757955253124237,0.0681116412592304,0.06651537507526631,0.06757955253124237,5155200
1986-05-08,0.06811165064573288,0.06811165064573288,0.06704747304310194,0.06757956184441741,3542400
1986-05-09,0.06757955253124237,0.0681116412592304,0.06757955253124237,0.0681116412592304,6076800
1986-05-12,0.06811165064573288,0.0697079170496793,0.06757956184441741,0.06757956184441741,10483200
1986-05-13,0.068643718957901,0.0691758076003958,0.06811163031540622,0.06811163031540622,3830400
1986-05-14,0.06811165064573288,0.06864373944704835,0.06811165064573288,0.06864373944704835,9302400
1986-05-15,0.06811165064573288,0.06917582824836382,0.06811165064573288,0.06811165064573288,3801600
1986-05-16,0.068643718957901,0.07023998488538537,0.06811163031540622,0.06811163031540622,11952000
1986-05-19,0.06757955253124237,0.06864372998721843,0.06704746380325434,0.06864372998721843,11001600
1986-05-20,0.06704745441675186,0.0675795430702486,0.06651536576325512,0.0675795430702486,61977600
1986-05-21,0.06598329544067383,0.06757956184462516,0.06598329544067383,0.06704747304330805,8092800
1986-05-22,0.06598329544067383,0.06651538424199094,0.06598329544067383,0.06598329544067383,4406400
1986-05-23,0.06598329544067383,0.06704747304330805,0.06598329544067383,0.06598329544067383,4089600
1986-05-27,0.06811165064573288,0.06811165064573288,0.06598329544047099,0.06598329544047099,13881600
1986-05-28,0.07023997604846954,0.07023997604846954,0.06811162174625938,0.06811162174625938,15523200
1986-05-29,0.07183688133955002,0.07290105889882924,0.06970791420996619,0.0702400029896058,45676800
1986-05-30,0.07449732720851898,0.07556150479595021,0.07236897203365651,0.07236897203365651,27072000
1986-06-02,0.07236895710229874,0.07449731183803332,0.07236895710229874,0.07449731183803332,19728000
1986-06-03,0.07236895710229874,0.07236895710229874,0.07130416772351611,0.07236895710229874,5011200
1986-06-04,0.07183688133955002,0.07290105889882924,0.071304180548885,0.07236897011918964,4723200
1986-06-05,0.07290104776620865,0.07290104776620865,0.07130416966012151,0.07183687036943853,13708800
1986-06-06,0.07290104776620865,0.07290104776620865,0.07183687036943853,0.07290104776620865,3427200
1986-06-09,0.06970789283514023,0.0729010365448761,0.06970789283514023,0.0729010365448761,12672000
1986-06-10,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,3427200
1986-06-11,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,2304000
1986-06-12,0.06704745441675186,0.06970789768423558,0.06651536576325512,0.06970789768423558,13708800
1986-06-13,0.06704745441675186,0.0675795430702486,0.06651536576325512,0.06704745441675186,7891200
1986-06-16,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,9590400
1986-06-17,0.06757955253124237,0.06864372998721843,0.06704746380325434,0.06704746380325434,13075200
1986-06-18,0.06704745441675186,0.0675795430702486,0.06598327710975838,0.0675795430702486,4348800
1986-06-19,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,8467200
1986-06-20,0.06678140163421631,0.06704744363455861,0.06651535506662937,0.06651535506662937,3801600
1986-06-23,0.06757955253124237,0.06757955253124237,0.06545119761929023,0.06678142172288333,46195200
1986-06-24,0.06704745441675186,0.06811163172374535,0.06651536576325512,0.0675795430702486,14572800
1986-06-25,0.06598329544067383,0.06757956184462516,0.06598329544067383,0.06704747304330805,15235200
1986-06-26,0.06385494023561478,0.06651538424220904,0.06385494023561478,0.06598329544089018,19152000
1986-06-27,0.06332282721996307,0.06438700441566474,0.06279073862211224,0.0638549158178139,10396800
